sample	Capillary Aerocyte	Capillary	IGSF21+ Dendritic	Myeloid Dendritic Type 1	Plasmacytoid Dendritic	Myeloid Dendritic Type 2	B	EREG+ Dendritic	Macrophage	CD8+ Naive T	CD4+ Naive T	CD4+ Memory/Effector T	Vein	Artery	Pericyte	Vascular Smooth Muscle	Club	Mucous	Alveolar Epithelial Type 2	Basal	Lymphatic	Proliferating Macrophage	CD8+ Memory/Effector T	Proliferating NK/T	Natural Killer T	Natural Killer	Basophil/Mast 1	Classical Monocyte	Nonclassical Monocyte	Airway Smooth Muscle	Ciliated	Alveolar Fibroblast	Myofibroblast	Adventitial Fibroblast	Alveolar Epithelial Type 1	Platelet/Megakaryocyte	TREM2+ Dendritic	Differentiating Basal	Proliferating Basal	Plasma	Bronchial Vessel 2	Bronchial Vessel 1
GTEX.1JJE9.0926.SM.CNNP9	0.049053557	0.1243937	0	0	0	0	0	0	0	0	0	0	0	0.013250497	0.383189552	0.148700438	0	0	0.002845282	0	0.026058414	0.000491526	0	0.005773546	0	0	0	0	0	0	0	0.200061994	0	0	0.00804167	0.032949501	0	0	0.005142034	4.83E-05	0	0
GTEX.1JJEA.1126.SM.CKZOC	0.069182159	0.227307559	0	0	0	0	0	0	0	0	0	0	0	0	0.195069088	0.080849646	0	0	0	0	0.002610476	0	0	0	0	0	0	0	0	0	0.005109619	0.344318654	0	0.004581888	0.060624293	0.010265386	0	0	0	8.12E-05	0	0
GTEX.1JK1U.1126.SM.CY8HK	0.034064312	0.184619735	0.013900818	0	0	0	0	0	0	0	0	0	0	0	0.392129647	0.010606412	0	0	0.041554736	0	0.001345112	0.011993353	0	0	0	0	0	0	0	0	0.010895618	0.113976538	0	0.006430528	0.162922241	0.01536404	0	0	0	0.00019691	0	0
GTEX.1JKYN.2126.SM.ARU8W	0.107723542	0.128361264	0	0	0	0	0	0	0	0	0	0	0	0.001550121	0.24851428	0.03340637	0	0	0.062558735	0	0.002875891	0.009304017	0	0	0	0	0	0	0	0	0	0.179339133	0	0.015750487	0.198698195	0.011908933	0	0	0	9.03E-06	0	0
GTEX.1JMLX.0926.SM.CNNPQ	0.082281437	0.199236902	0	0	0	0	0	0	0	0	0	0	0	0	0.253777552	0.001262993	0	0	0.048187064	0	0.000534343	0.023904264	0	0	0	0	0	0	0	0	0	0.274591408	0	0.01457742	0.07210757	0.002673934	0.026865112	0	0	0	0	0
GTEX.1JMOU.0526.SM.CNNPE	0.019007837	0.169524611	0	0	0	0	0	0	0	0	0	0	0	0.001334901	0.187544663	0.290656341	0	0	0	0	0.00150562	1.44E-05	0	0.00046664	0	0	2.11E-05	0	0	0	0.000982488	0.222862471	0	0.074347115	0.007180695	0.024434706	9.43E-05	0	0	2.21E-05	0	0
GTEX.1JMPZ.1126.SM.ARU8X	0.001034348	0.209069287	0	0	0	0	0	0	0	0	0	0	0	0.000520626	0.11340522	0.18489625	0	0	0.002600582	0	0.004848621	0.002206259	0	0.0004607	0	0	0	0	4.21E-05	0	0.012122299	0.408248423	0	0.011857333	0.028811127	0.014385637	0.000578865	0	0.003883113	0.00071816	0	0.000311072
GTEX.1JMQI.1126.SM.ARZN2	0.005893534	0.186724568	0	0	0	0	0	0	0	0	0	0	0	0	0.313902427	0.06250913	0	0	0	0	0.00485758	5.82E-05	0	0.001434237	0	0	0	0	0	0	0.009569913	0.334073474	0	0.000755665	0.048177888	0.031731105	9.58E-05	0	1.11E-06	0.000215336	0	0
GTEX.1JMQJ.2126.SM.CNPPA	0.014398034	0.147829842	0.017369105	0	0	0	0	0	0	0	0	0	0	0.031361056	0.072117363	0.075003289	0	0	0.000118178	0	0.004002158	0	0	0.003174473	0	0	0	0	0	0	0.009168436	0.531197137	0	0	0.076419381	0.015943212	0.001427911	0	0.000248647	0.00022178	0	0
GTEX.1JMQL.1126.SM.CKZOP	0.015423886	0.183463419	0	0	0	0	0	0	0	0	0	0	0.001440445	0.000790505	0.409350087	0.061150285	0	0	0	0	0.019155376	0	0	0	0	0	0	0	0	0	0	0.219896436	0	0.047073211	0.002032606	0.02702485	0.004944328	0	0.008254567	0	0	0
GTEX.1JN6P.0726.SM.ARZN7	0.001441335	0.348736594	0	0	0	0	0	0	0	0	0	0	0	0.000616861	0.207312669	0.106356084	0	0	0	0	0.000526051	0	0	0.000466339	0	0	0	0	7.25E-05	0	0.004413214	0.213171677	0	0	0.098644242	0.017922454	8.39E-05	0	9.73E-05	0.00013882	0	0
GTEX.1JN76.0826.SM.C1YRK	0.042829184	0.173695713	0.003680793	0	0	0	0	0	0	0	0	0	0	0.000869077	0.314420858	0.032132272	0	0	0.032391978	0	0.002357567	0.011620868	0	0	0	0	0	0	0	0	0.010833309	0.17899332	0	0.010734996	0.130181415	0.024060257	0.018840215	0	0.012261337	9.68E-05	0	0
GTEX.1K2DU.0526.SM.D4P2Y	0.000610999	0.135125198	0	0	0	0	0	0	0	0	0	0	0	0.028417048	0.325753416	0.017636776	0	0	0.002837461	0	0.002099434	0.002543692	0	0	0	0	0	0	0	0	0.000467478	0.329607173	0	0.078602876	0.035257069	0.02077262	0.008569239	0	0.011469472	0.000230049	0	0
GTEX.1K9T9.0926.SM.D3L9C	0.023320437	0.166988335	0.016872123	0	0	0	0	0	0	0	0	0	0	0	0.242338693	0.023238962	0	0	0.013261726	0	0.000854987	0.005563241	0	0	0	0	0	0	0	0	0	0.295353112	0	0.030020126	0.110983002	0.005548436	0	0	0	0.001458821	0.064198	0
GTEX.1KAFJ.0326.SM.DHXJG	0.044608	0.228727455	0.013536836	0	0	0	0	0	0	0	0	0	0	0.000819036	0.292811893	0.037003959	0	0	0.0066369	0	0.002821229	0.007298867	0	0.000169345	0	0	0	0	0	0	6.95E-06	0.266987801	0	0.000722544	0.0657945	0.01719443	0.014125785	0	0.000604593	0.000129881	0	0
GTEX.1KANB.1026.SM.D3L9F	0.07953833	0.224664242	0.00454231	0	0	0	0	0	0	0	0	0	0	0	0.192448398	0.047623138	0	0	0.000921372	0	0.004214892	0	0	0	0	0	0	0	0	0	0.006545079	0.393253614	0	0	0.02890426	0.015709716	0.001634648	0	0	0	0	0
GTEX.1KD4Q.0926.SM.CXZKI	0.006703141	0.272593445	0	0	0	0	0	0	0	0	0	0	0	0	0.215874469	0.034515541	0	0	5.89E-05	0	0.002020413	0	0	0	0	0	0	0	0	0	0.00142365	0.422767092	0	0	0.03941602	0.004597401	0	0	0	2.99E-05	0	0
GTEX.1KD5A.1126.SM.CXZK6	0.0746828	0.062343793	0	0	0	0	0	0	0.009145126	0	0	0	0	0	0.266678945	0.095032719	0	0	0.003209724	0	0.002803921	0.021758982	0	0	0	0	0	0	0	0	0	0.364538359	0	0.000308097	0.060531861	0.025288574	0.013677098	0	0	0	0	0
GTEX.1KWVE.0426.SM.DHXJX	0.008547685	0.241290339	0.02531521	0	0	0	0	0	0	0	0	0	0.000497964	0	0.161022015	0.040104221	0	0	0.001168317	0	0.007116793	0.001854106	0	0	0	0	0	0	0	0	0.012219212	0.323370942	0	0.060210533	0.058100463	0.009329731	0.002790606	0	0	0.000691659	0.046370205	0
GTEX.1KXAM.0426.SM.DHXKG	0.028330983	0.15522628	0	0	0	0	0	0	0	0	0	0	0	0.002690481	0.403372437	0.007709936	0	0	0.035783637	0	0.003709656	0.010660252	0	0.006280011	0	0	0	0	0	0	0.001335527	0.147789731	0	0.038603371	0.096056393	0.030213742	0.018617394	0	0.013475565	0.000144603	0	0
GTEX.1L5NE.0726.SM.CXZKQ	0.024280672	0.206026521	0	0	0	0	0	0	0	0	0	0	0	0	0.390293453	0	0	0	0.031555544	0	0.004340149	0.003627539	0	0	0	0	0	0	0	0	0.00144937	0.188678076	0	0	0.114582928	0.034744175	0	0	0	0.000421572	0	0
GTEX.1LB8K.0826.SM.D4P41	0.167810955	0.204732153	0	0	0	0	0	0	0	0	0	0	0	0	0.110880784	0.120882378	0	0	0	0	0.00199989	0	0	0	0	0	0	0	0	0	0.002227969	0.336951346	0	0.005288344	0.030653579	0.018572602	0	0	0	0	0	0
GTEX.1LC47.1126.SM.D4P43	0.012548128	0.246902757	0	0	0	0	0	0	0	0	0	0	0	0.001640116	0.29060161	0.168491077	0	0	0	0	0.004389357	5.80E-05	0	0.00941456	0	0	2.79E-05	0	0.000198356	0	0.003250356	0.156030685	0	0.044561198	0.020727471	0.041045217	0	0	3.63E-05	7.69E-05	0	0
GTEX.1LG7Y.0826.SM.E9TJX	0.017142068	0.235694485	0	0	0	0	0	0	0	0	0	0	0	0	0.203938652	0.068985201	0	0	0	0	0.00480694	0.002260725	0	0	0	0	0	0	0	0	0.003745635	0.373707949	0	0.000601383	0.069409719	0.019707243	0	0	0	0	0	0
GTEX.1LGRB.0226.SM.CNPQK	0.049249287	0.2489322	0	0	0	0	0	0	0	0	0	0	0	0	0.256629535	0.018603643	0	0	0.003928451	0	0.000427544	0.001321642	0	0	0	0	0	0	0	0	0.001588337	0.237987167	0	0.00175974	0.143270947	0.033135404	0	0	0.002059688	0.001106415	0	0
GTEX.1LSVX.0626.SM.E9U59	0	0.215726414	0.008520853	0	0	0	0	0	0	0	0	0	0	0.021442044	0.322148038	0.074410415	0	0	0.001372584	0	0.026371024	0	0	0	0	0	0	0	0	0	0.001881138	0.219042855	0.002917228	0.006276091	0.081604152	0.017237772	3.85E-05	0	0.001010915	0	0	0
GTEX.1LVAN.1126.SM.CNNRE	0.042456085	0.338137498	0	0	0	0	0	0	0	0	0	0	0	0.001172492	0.256962387	0.030053318	0	0	0.02218501	0	0.00136106	0.002515873	0	0.000907446	0	0	3.68E-05	0	0	0	0.001156965	0.207617931	0	0.000262273	0.061566794	0.033437017	0	0	0	0.000171037	0	0
GTEX.1LVAO.1226.SM.DIPGB	0.049242634	0.135360935	0	0	0	0	0	0	0	0	0	0	0	0	0.148960383	0.168377555	0	0	0.001828839	0	0.013946494	0.000132044	0	0	0	0	0	0	0	0	0	0.364043212	0	0.090402325	0.005846682	0.009575613	0.012283285	0	0	0	0	0
GTEX.1M4P7.0826.SM.E9TJR	0.083763102	0.287446523	0.010153743	0	0	0	0	0	0	0	0	0	0	0.045062532	0.220089661	0.048149903	0	0	0.000796118	0	0.010444998	0.001330855	0	0	0	0	0	0	0	0	0.0015326	0.243477497	0.003062901	0.026871894	0	0.016878114	0.000661656	0	0.000277905	0	0	0
GTEX.1MA7X.0626.SM.E9TJI	0.006103681	0.000704709	0	0	0	0	0	0	0	0	0	0	0	0.088499055	0.171628543	0.136689583	0	0	6.45E-05	0	0.020735907	0	0	0	0	0	0	0	0	0	0.001660484	0.504757154	0.022019927	0.03796256	0.003039232	0.000272641	0	0	0.001993287	0	0.000586766	0.003281942
GTEX.1MCC2.0726.SM.EV7AL	0.061919779	0.186401692	0	0	0	0	0	0	0	0	0	0	0	0	0.297931293	0.041494681	0	0	0.039365272	0	8.79E-05	0.000617825	0	0.000836744	0	0	0	0	0	0	0.069518439	0.159385642	0	0	0.095173907	0.043211913	0	0	0.000668124	0.003386763	0	0
GTEX.1MGNQ.0826.SM.EVR41	0.010267475	0.166687789	0	0	0	0	0	0	0	0	0	0	0	0	0.256887324	0.037569011	0	0	0.058679277	0	0.001302567	0.003910736	0	0	0	0	0	0	0	0	9.75E-05	0.278578381	0	0.006372004	0.16149048	0.016027782	0	0	0.001948225	0.000181401	0	0
GTEX.1MJIX.0626.SM.DTX8V	0.034597055	0.160733677	0.026672827	0	0	0	0	0	0	0	0	0	0	0	0.453823656	0	0	0	0.026866276	0	0.003419646	0.008106682	0	0	0	0	0	0	0	0	0.002949106	0.099532451	0	0.058307059	0.104474152	0.017153632	0	0	0.00104588	0.0023179	0	0
GTEX.1MJK2.1126.SM.E9TJ7	0.05568799	0.184282565	0	0	0	0	0	0	0	0	0	0	0	0	0.237034073	0.141427201	0	0	0	0	0.002050134	0.001647679	0	0	0	0	0	0	0	0	0.004215194	0.204629835	0	0.033021007	0.110518782	0.021729829	0.003755709	0	0	0	0	0
GTEX.1N2DW.1126.SM.EVR59	0.033311907	0.160209591	0	0	0	0	0	0	0	0	0	0	0	0	0.098754645	0.117814604	0	0	8.11E-05	0	0.015737722	0.000569733	0	0	0	0	0	0	0	0	0.000532679	0.402000889	0.000121114	0.054804941	0.03953536	0.018556287	0.003053386	0	0.000430859	2.80E-05	0.054457195	0
GTEX.1NSGN.1626.SM.EXOJF	0.054604358	0.223158015	0	0	0	0	0	0	0	0	0	0	0	0	0.191439576	0.007928351	5.67E-06	0	0.094205593	0	0	0.00331611	0	0	0	0	0	0	0	0	6.26E-05	0.246523695	0	0.000446463	0.154328247	0.013611271	0.010370096	0	0	0	0	0
GTEX.1NV5F.0926.SM.DTX8N	0.003002383	0.183538151	0	0	0	0	0	0	0	0	0	0	0.021367861	0	0.258330252	0.012993843	0	0	0	0	0.012440891	0.00471395	0	0.00486453	0	0	0	0.05274736	0	0	0	0.314363811	0	0.034809746	0.055431115	0.035274036	0	0	0.005336901	6.75E-06	0.000778415	0
GTEX.1OJC3.0726.SM.DTX92	0.016899898	0.244677859	0	0	0	0	0	0	0	0	0	0	0	0	0.244173674	0.134313131	0	0	0.0491264	0	0.002299941	0.007786874	0	0	0	0	0	0	0	0	0	0.174517238	0	0.021453725	0.07559848	0.025411956	0.003740823	0	0	0	0	0
GTEX.1OJC4.0626.SM.DTXEY	0.000225671	0.238103931	0.011993866	0	0	0	0	0	0	0	0	0	0.00046446	0.001656454	0.157428313	0.041063637	0	0	0.012806978	0	0.002684945	0.000334141	0	0.000392338	0	0	2.97E-05	0	0	0	0.001609464	0.352183276	0	0.038289222	0.043956516	0.02046674	0.014887166	0	5.90E-05	0	0.061364167	0
GTEX.1P4AB.1026.SM.DTXES	0	0.164189774	0.007406876	0	0	0	0	0	0	0	0	0	0	0.049434759	0.223705633	0.102167868	0	0	9.59E-05	0	0.000532611	0.001049501	0	0	0	0	0	0	0	0	0.007801064	0.389867923	7.15E-05	0.002878216	0.04565707	0.003488381	0.001088228	0	0.000538912	2.58E-05	0	0
GTEX.1PIIG.1826.SM.DTX7N	0.064277758	0.163333758	0	0	0	0	0	0	0	0	0	0	0.015500902	0	0.209957513	0.028261029	0	0	0.000520185	0	0.004676458	0.003668998	0	0	0	0	0	0	0	0	0	0.322851885	0	0.090565414	0.024982851	0.013135313	0.004724062	0	0	0.000120791	0.053423082	0
GTEX.1PPGY.1826.SM.EXOJ8	0.064410644	0.226639712	0.011460369	0	0	0	0	0	0	0	0	0	0.004168783	0	0.168196998	0.106365667	0	0	5.86E-05	0	0.000516707	0.002594293	0	0	0	0	0	0	0	0	0	0.333117609	0	0.020304553	0.028817855	0.023167978	0.009446291	0	0	0.000224112	0.000509814	0
GTEX.1PPH7.0226.SM.E76Q1	0.017369493	0.263339631	0	0	0	0	0	0	0	0	0	0	0	0.012787765	0.226838041	0.10903529	0	0	0	0	0.0006127	0	0	0	0	0	0	0	0	0	0.000892544	0.310732439	0.000288847	0.006757782	0.042323634	0.008552119	0	0	0.00036819	0.000101524	0	0
GTEX.1PWST.0826.SM.DTXF1	0	0.150710017	0.023886965	0	0	0	0	0	0	0	0	0	0.019404055	0.078953817	0.253701696	0.066619233	0	0	0	0	0.023725075	0.009501199	0	0.001500014	0	0	0	0	0	0	0.005614116	0.285418334	0.023726195	0.000923101	0.000330068	0.020615473	0	0	0.011934409	0.000126346	0.014103992	0.009205897
GTEX.1QAET.0426.SM.EXUSM	0.037577498	0.345238703	0	0	0	0	0	0	0	0	0	0	0	0	0.335544056	0.005982758	0	0	0.003857426	0	0.010288325	0.001736079	0	0.011367614	0	0	0	0	0	0	0.020032576	0.145244279	0	0	0.043423407	0.037292373	0	0	0.00018182	0.002233085	0	0
GTEX.1QCLY.1026.SM.EWRNI	0.07781895	0.099231288	0	0	0	0	0	0	0	0	0	0	0	0	0.221075204	0.097429846	0	0	0.159137071	0	0	0.006848123	0	0	0	0	0	0	0	0	0.013706346	0.169829729	0	0.009726881	0.123647309	0.01826189	0.003287363	0	0	0	0	0
GTEX.1QEPI.0826.SM.DTX9B	0.114247091	0.138143169	0	0	0	0	0	0	0	0	0	0	0	0	0.15198811	0.109817197	0	0	0	0	0.006339202	0	0	0	0	0	0	0	0	0	0.002225251	0.417384273	0	0	0.028069643	0.01629602	0	0	0	0	0.015490044	0
GTEX.1QMI2.0926.SM.DTX7S	0.044417175	0.324282044	0.001360574	0	0	0	0	0	0	0	0	0	0	0	0.149118573	0.070159939	0	0	0	0	0	0.00061538	0	0	0	0	0	0	0	0	0.014644373	0.332706523	0	0	0.0461729	0.016263484	0	0	0	0.000259035	0	0
GTEX.1QP29.1226.SM.E6CQ1	0.080855169	0.122154372	0	0	0	0	0	0	0	0	0	0	0	0.001737211	0.251193681	0.047536043	0	0	0.022630754	0	0.006129344	0.00779179	0	0	0	0	2.86E-05	0	0	0	0.000159713	0.235057951	0	0.011344899	0.198410933	0.014948268	0	0	0	2.13E-05	0	0
GTEX.1QP2A.1226.SM.EVR3I	0.026373645	0.316184559	0.003267634	0	0	0	0	0	0	0	0	0	0	0	0.272738922	0.044147706	0	0	0.020290841	0	0	0.01253155	0	0	0	0	0	0	0	0	0	0.131602203	0	0.00067167	0.134858157	0.027526176	0.009711468	0	0	9.55E-05	0	0
GTEX.1R9PM.0426.SM.EVR3P	0.06135714	0.132819978	0.023157505	0	0	0	0	0	0	0	0	0	0	0.000625134	0.295076459	0.002466106	0	0	0.041599076	0	0.003622749	0.014408209	0	0.003460969	0	0	0	0	0	0	0.000677474	0.28084891	0	0.055996664	0.05906727	0.012679917	0.00249504	0	0.004155463	0.005485937	0	0
GTEX.1RAZQ.1026.SM.EAZ4R	0.036174335	0.152290359	0	0	0	0	0	0	0	0	0	0	0	0.001265806	0.302725884	0.01474219	0	0	0.000935036	0	0.001058752	0.005096987	0	0.015004393	0	0	0	0	0	0	0.00231165	0.290416854	0	0.002818324	0.066494614	0.0271637	0	0	0.007486172	0.000115036	0.073899908	0
GTEX.1RAZR.0726.SM.EV7BA	0.022035867	0.127980766	0.035991116	0	0	0	0	0	0	0	0	0	0	0.018891333	0.165435909	0.003877095	0	0	0.010042822	0	0.003732935	0.006432657	0	0.005134763	0	0	0	0	0	0	0.005517416	0.525743899	0	0.000817259	0.035362173	0.017317375	0.015184908	0	0.00018933	0.000312378	0	0
GTEX.1RAZS.2226.SM.E8VMU	0.142062416	0.274406288	0	0	0	0	0	0	0	0	0	0	0	0.001401897	0.207696486	0.031028381	0	0	0	0	0.003779189	0	0	0.000349187	0	0	0	0	0	0	0.001403793	0.209990516	0	0	0.114702086	0.013118613	6.11E-05	0	0	0	0	0
GTEX.1RDX4.1626.SM.EVR53	0.032495438	0.114472958	0.00767518	0	0	0	0	0	0	0	0	0	0	0.067853765	0.194502508	0.120864737	0	0	0	0	0.016539287	0	0	0	0	0	0	0	0	0	0.009943711	0.325426604	0.053026047	0.01231597	0.040230596	0.0028969	0	0	0.00172714	2.92E-05	0	0
GTEX.1RLM8.0626.SM.E76OW	0	0.25223954	0	0	0	0	0	0	0	0	0	0	0.000461568	0.00257354	0.218362002	0.035068166	0	0	0.005864522	0	0.005665185	0.00429323	0	0.008062517	0	0	0	0.002209018	0	0	0.019550958	0.293847606	9.12E-05	0.006745505	0.098440892	0.031079146	0.01407822	0	0.00136718	0	0	0
GTEX.1RNSC.1226.SM.E9U52	0.001531446	0.031643579	0.026353814	0	0	0	0	0	0	0	0	0	0.033295839	0.047274401	0.111047195	0.077779374	0	0	0.001267266	0	0.021261946	0	0	0	0	0	0	0	0	0	0.001125931	0.501069575	0.000376771	0.131644465	0	0.01295089	0	0	0.000926384	0.000413659	3.75E-05	0
GTEX.1RQED.1026.SM.EVYCT	0.04160268	0.286378844	0	0	0	0	0	0	0	0	0	0	0	0	0.114557443	0.063722636	0	0	0.000343531	0	0.005185527	4.82E-05	0	0	0	0	0	0	0	0	0	0.354398532	0	0.047022089	0.066900161	0.01158099	0.008129332	0	0	0	0.000130057	0
GTEX.1S5VW.0926.SM.EWRNU	0.011130475	0.294078539	0	0	0	0	0	0	0	0	0	0	0.013439497	0.000580414	0.276656019	0.043313212	0	0	0	0	0.006720237	0	0	0	0	0	0	0	0	0	0.000537241	0.224686817	0	0.052053479	0.028454	0.005838529	0	0	0.001930882	0.00056692	0.04001374	0
GTEX.1S82P.0826.SM.EVR4P	0.027236311	0.272470412	0.042050372	0	0	0	0	0	0	0	0	0	0	0.000393811	0.291748904	0.000296589	0	0	0.047812561	0	0.005940654	0.001999559	0	0.000931546	0	0	0	0	0	0	0.006132047	0.187370343	0	0.000464507	0.098164559	0.012481052	8.44E-05	0	0.002045813	0.002376548	0	0
GTEX.N7MS.0926.SM.2HMIZ	0.048933695	0.325070879	0.005348374	0	0	0	0	0	0	0	0	0	0	0	0.177671854	0.02560849	0	0	0	0	0.000164791	0	0	0	0	0	0	0	0	0	0	0.357994848	0	0	0.051432898	0.00777391	0	0	0	2.60E-07	0	0
GTEX.N7MT.0126.SM.2D7VT	0.093277689	0.156238578	0.010668691	0	0	0	0	0	0	0	0	0	0	0.000511944	0.220687992	0.060009141	0	0	0.000386811	0	0.007462094	0.001556909	0	0.001803642	0	0	0	0	0	0	0.000195156	0.40972949	0	0.016376513	0.009784179	0.009250543	0.00024335	0	0.000245793	0.001571483	0	0
GTEX.NFK9.1026.SM.2HMK1	0.058075553	0.164871781	0	0	0	0	0	0	0	0	0	0	6.33E-05	0.002408711	0.406726177	0.021876621	0	0	0.041262711	0	0.002065015	0.012193417	0	0	0	0	0	0	0	0	0.000896785	0.201975674	0	0.018140146	0.04840783	0.009396452	0.008711321	0	0	0.002928521	0	0
GTEX.NPJ8.0326.SM.2D7VV	0	0.051464651	0.005405082	0	0	0	0	0	0	0	0	0	0.060357214	0.067383506	0.233112413	0.10620778	0	0	0.0036167	0	0.00261025	0	0	0	0	0	0	0.022746728	0	0	0.008854668	0.376243509	0	0.00043852	0.037771248	0.011056783	0.000701488	0	0.012008308	2.12E-05	0	0
GTEX.O5YT.0526.SM.32PK8	0.005602736	0.220625353	0	0	0	0	0	0	0	0	0	0	0	0	0.350474935	0	0	0	0.000612166	0	0.005407892	0.013600717	0	0.00803639	0	0	0	0	0	0	0.010188203	0.269434586	0	0.013438234	0.060612529	0.036376129	0	0	0.004791419	0.00079871	0	0
GTEX.O5YV.0526.SM.2I5GE	0	0.064199385	0	0	0	0	0	0	0	0	0	0	0.040315854	0.01349854	0.39589682	0.032487103	0	0	0.005091571	0	0.02194447	0.008747494	0	0	0	0	0	0	0	0	0.000322219	0.260077865	0.001716852	0.093368729	0.025394422	0.017697098	0.005144207	0	0.007524027	0.006573345	0	0
GTEX.O5YW.0526.SM.2YUMX	0.057177557	0.176120824	0.000325087	0	0	0	0	0	0	0	0	0	0	0	0.185299092	0.001121956	0	0	0.092483855	0	0	0.000547777	0	0	0	0	0	0	0	0	0	0.315982887	0	0	0.169058404	0.001882561	0	0	0	0	0	0
GTEX.OHPL.0526.SM.3NM8U	0.04586867	0.184870479	0.034441637	0	0	0	0	0	0	0	0	0	0	0	0.353910183	0.021235099	0	0	0.017550765	0	0.008264459	0.008152665	0	0	0	0	0	0	0	0	0.000325579	0.21162789	0	0.039478828	0.052535908	0.015936876	0.002786747	0	0.000108742	0.002905472	0	0
GTEX.OHPM.0526.SM.2YUMJ	0.000379937	0.261088755	0	0	0	0	0	0	0	0	0	0	0	0.001948151	0.337179931	0.008173965	0	0	0.038518424	0	0.000961833	0.00581571	0	0	0	0	2.42E-06	0	0	0	0	0.148887154	0	0.019732574	0.156557821	0.0207425	0	0	0	1.08E-05	0	0
GTEX.OIZF.0526.SM.7MXVM	0.017317441	0.193501068	0	0	0	0	0	0	0	0	0	0	0	0.001000143	0.29015283	0.039883394	0	0	0.006168321	0	0.003752205	0.005901644	0	0.003832494	0	0	0	0	0.000407496	0	0.024407566	0.327715485	0	0	0.046784417	0.037075728	0.001125773	0	0.000104823	0.000869171	0	0
GTEX.OIZG.0526.SM.2HMLF	0.059348391	0.312441979	0	0	0	0	0	0	0	0	0	0	0	0	0.236863128	0.001588601	0	0	0.032777286	0	0	0.007891952	0	0	0	0	0	0	0	0	3.47E-05	0.272230481	0	0.005371176	0.066200799	0.00525152	0	0	0	0	0	0
GTEX.OIZH.0526.SM.2HMKV	0.043980752	0.185957949	0	0	0	0	0	0	0	0	0	0	0	0	0.400012984	0.028064338	0	0	0.020021278	0	0	0.007106922	0	0	0	0	0	0	0	0	0.013085306	0.142127659	0	0.001325392	0.120290602	0.034520039	0	0	0.002073135	0.001433644	0	0
GTEX.OIZI.1026.SM.3NB1K	0.038637005	0.177333527	0.024174441	0	0	0	0	0	0	0	0	0	0	0	0.265463988	0.073840752	0	0	0.053804652	0	0.000630907	0.007062934	0	0	0	0	0	0	0	0	0	0.219195715	0	0	0.129845798	0.009595737	0.000414545	0	0	0	0	0
GTEX.OOBJ.0526.SM.48TDK	0.075950152	0.313111233	0	0	0	0	0	0	0	0	0	0	0	0	0.240003912	0.024393245	0	0.000201663	0.013411006	0	0	0	0	0	0	0	0	0	0	0	0.016455901	0.213910434	0	0	0.071422646	0.031139808	0	0	0	0	0	0
GTEX.OOBK.0526.SM.2HMJJ	0.015366132	0.136688328	0	0	0	0	0	0	0	0	0	0	0	0	0.303080238	0.047823201	0	0	0.044795715	0	0.003227567	0.008492909	0	0	0	0	0	0	0	0	0.015198332	0.171642724	0	0.011171456	0.149274907	0.018287958	0.000729208	0	0.006991203	0.000829903	0.066400219	0
GTEX.OXRK.0926.SM.2HMKP	0.058680573	0.129509182	0.016847076	0	0	0	0	0	0	0	0	0	0	0	0.230399637	0.017799512	0	0	0.042957973	0	0.00429865	0.002233911	0	0	0	0	0	0	0	0	0	0.358324195	0	0.032988745	0.094171095	0.004043157	0.001650682	0	0	0.006095612	0	0
GTEX.OXRL.0526.SM.2I3EZ	0.090571455	0.186133009	0.002492785	0	0	0	0	0	0.000166889	0	0	0	0	0	0.280671078	0.048466892	0	0	0.053996724	0	0	0.01356767	0	0	0	0	0	0	0	0	0.001733675	0.161986821	0	0	0.125689861	0.032409029	0.000754371	0	0	0.001359739	0	0
GTEX.OXRN.0526.SM.2I5EN	0.032544287	0.077495357	0	0	0	0	0	0	0	0	0	0	0.027621542	0.039467408	0.214071254	0.025228524	0	0	0.000981481	0	0.005894004	0	0	0.005078664	0	0	0	0.013030424	0	0	0.001139242	0.364551571	0	0.03615906	0.119288801	0.035707321	0	0	0.001118264	0.000525841	9.70E-05	0
GTEX.OXRO.0326.SM.33HBM	0.04538024	0.225252316	0.001628476	0	0	0	0	0	0	0	0	0	0	0	0.260052005	0	0	0	0	0	0.000994701	0	0	0	0	0	0	0	0	0	0.004901939	0.366891534	0	0.000258929	0.041990014	0.017686117	0	0	0	0.00017187	0.03479186	0
GTEX.OXRP.0526.SM.2I3EW	0.03842664	0.131270367	0	0	0	0	0	0	0	0	0	0	0	0	0.153765757	0.158512704	0	0	0	0	0.002539324	0.00088307	0	0	0	0	0	0	0	0	0.004653338	0.331875545	0	0.095741077	0.062791398	0.012972093	0	0	0	0.006568688	0	0
GTEX.P44H.1126.SM.48TBU	0.024844972	0.287950576	0	0	0	0	0	0	0	0	0	0	0.00080153	0.04598683	0.290024214	0	0	0	0.008246615	0	0.00537252	0.000535208	0	0.004132863	0	0	0	0.025527099	0.000874804	0	0.008188059	0.241377567	0	0	0.011146674	0.043429882	0.001535103	0	0	2.55E-05	0	0
GTEX.P4PP.0526.SM.2HMKE	0.039907993	0.119967463	0	0	0	0	0	0	0	0	0	0	0	0.002333118	0.232366678	0.00028445	0	0	0.051275641	0	0.003076157	0.006154445	0	0.000281592	0	0	0	0	0	0	0.000314536	0.301309173	0	0.022673534	0.157280071	0.020153472	0.00926418	0	0.000633799	0.000404246	0.032319454	0
